Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
"Korea, Rep.",2.578579195,2.012446455,1.446313714,0.880180974,0.314048234,-0.252084507,-0.818217247,-1.384349987,-1.950482727,-2.516615468,-3.082748208,-3.648880948,-4.215013689
Kuwait,12.09933809,11.46551895,10.83169981,10.19788067,9.56406153,8.93024239,8.29642325,7.662604111,7.028784971,6.394965831,5.761146691,5.127327552,4.493508412
Latin America & Caribbean (excluding high income),14.08414719,13.57380299,13.06345879,12.55311459,12.04277039,11.53242619,11.022082,10.5117378,10.0013936,9.491049399,8.9807052,8.470361002,7.960016803
Lao PDR,26.32176158,25.94584077,25.56991996,25.19399914,24.81807833,24.44215752,24.0662367,23.69031589,23.31439508,22.93847427,22.56255345,22.18663264,21.81071183
Lebanon,10.77496095,10.30409591,9.833230863,9.362365819,8.891500775,8.42063573,7.949770686,7.478905642,7.008040597,6.537175553,6.066310509,5.595445465,5.12458042
Liberia,36.69074353,36.4212958,36.15184807,35.88240034,35.61295261,35.34350488,35.07405715,34.80460942,34.53516169,34.26571396,33.99626623,33.7268185,33.45737077
Libya,12.70920979,11.998139,11.28706822,10.57599743,9.864926647,9.153855862,8.442785077,7.731714293,7.020643508,6.309572723,5.598501938,4.887431153,4.176360368
St. Lucia,7.912164847,7.228302506,6.544440164,5.860577823,5.176715482,4.49285314,3.808990799,3.125128458,2.441266116,1.757403775,1.073541434,0.389679092,-0.294183249
Latin America & Caribbean,14.35956972,13.89478748,13.43000525,12.96522301,12.50044078,12.03565855,11.57087631,11.10609408,10.64131185,10.17652961,9.711747378,9.246965144,8.78218291
Least developed countries: UN classification,32.99769097,32.69495104,32.39221112,32.0894712,31.78673127,31.48399135,31.18125143,30.87851151,30.57577158,30.27303166,29.97029174,29.66755182,29.36481189
Low income,36.85387259,36.63346927,36.41306595,36.19266264,35.97225932,35.75185601,35.53145269,35.31104938,35.09064606,34.87024274,34.64983943,34.42943611,34.2090328
Liechtenstein,8.058557423,7.854018109,7.649478795,7.444939481,7.240400167,7.035860853,6.831321539,6.626782225,6.422242911,6.217703597,6.013164283,5.808624969,5.604085655
Sri Lanka,12.69725573,12.32420285,11.95114997,11.57809709,11.20504421,10.83199133,10.45893845,10.08588558,9.712832696,9.339779817,8.966726938,8.593674059,8.220621179
Lower middle income,21.18189755,20.79420693,20.40651631,20.01882569,19.63113507,19.24344445,18.85575383,18.46806322,18.0803726,17.69268198,17.30499136,16.91730074,16.52961012
